index,Region,Country,Year,Age,Gender,Literacy rate
1327,Europe and Northern America,Spain,2014,15-24,total,0.9972276
1328,Europe and Northern America,Spain,2014,25-64,female,0.9904831
1329,Europe and Northern America,Spain,2014,25-64,male,0.9919836
1330,Europe and Northern America,Spain,2014,25-64,total,0.991234
1331,Europe and Northern America,Spain,2014,65+,female,0.9212984
1332,Europe and Northern America,Spain,2014,65+,male,0.9641665
1333,Europe and Northern America,Spain,2014,65+,total,0.9399366
1334,Europe and Northern America,Spain,2015,15+,female,0.9754713
1335,Europe and Northern America,Spain,2015,15+,male,0.9877088999999998
1336,Europe and Northern America,Spain,2015,15+,total,0.9814326
1337,Europe and Northern America,Spain,2015,15-24,female,0.9969419
1338,Europe and Northern America,Spain,2015,15-24,male,0.9961875
1339,Europe and Northern America,Spain,2015,15-24,total,0.9965568
1340,Europe and Northern America,Spain,2015,25-64,female,0.9909514
1341,Europe and Northern America,Spain,2015,25-64,male,0.9922563
1342,Europe and Northern America,Spain,2015,25-64,total,0.9916038
1343,Europe and Northern America,Spain,2015,65+,female,0.9233815
1344,Europe and Northern America,Spain,2015,65+,male,0.9665187
1345,Europe and Northern America,Spain,2015,65+,total,0.9421737
1346,Europe and Northern America,Spain,2016,15+,female,0.9769536
1347,Europe and Northern America,Spain,2016,15+,male,0.9883597
1348,Europe and Northern America,Spain,2016,15+,total,0.9825051
1349,Europe and Northern America,Spain,2016,15-24,female,0.9960606
1350,Europe and Northern America,Spain,2016,15-24,male,0.9963757
1351,Europe and Northern America,Spain,2016,15-24,total,0.9962216
1352,Europe and Northern America,Spain,2016,25-64,female,0.991382
1353,Europe and Northern America,Spain,2016,25-64,male,0.9927768
1354,Europe and Northern America,Spain,2016,25-64,total,0.9920783
1355,Europe and Northern America,Spain,2016,65+,female,0.9296259
1356,Europe and Northern America,Spain,2016,65+,male,0.9683909
1357,Europe and Northern America,Spain,2016,65+,total,0.9465579
1358,Europe and Northern America,Spain,2018,15+,female,0.9797378
1359,Europe and Northern America,Spain,2018,15+,male,0.9892539
1360,Europe and Northern America,Spain,2018,15+,total,0.984365
1361,Europe and Northern America,Spain,2018,15-24,female,0.997439
1362,Europe and Northern America,Spain,2018,15-24,male,0.996885
1363,Europe and Northern America,Spain,2018,15-24,total,0.9971555
1364,Europe and Northern America,Spain,2018,25-64,female,0.9928767
1365,Europe and Northern America,Spain,2018,25-64,male,0.9932949
1366,Europe and Northern America,Spain,2018,25-64,total,0.9930851
1367,Europe and Northern America,Spain,2018,65+,female,0.9373261
1368,Europe and Northern America,Spain,2018,65+,male,0.9713156
1369,Europe and Northern America,Spain,2018,65+,total,0.9522293999999998
1370,Europe and Northern America,The former Yugoslav Republic of Macedonia,2014,15+,female,0.967
1371,Europe and Northern America,The former Yugoslav Republic of Macedonia,2014,15+,male,0.9881
1372,Europe and Northern America,The former Yugoslav Republic of Macedonia,2014,15+,total,0.978
1373,Europe and Northern America,The former Yugoslav Republic of Macedonia,2014,15-24,female,0.985
1374,Europe and Northern America,The former Yugoslav Republic of Macedonia,2014,15-24,male,0.9876
1375,Europe and Northern America,The former Yugoslav Republic of Macedonia,2014,15-24,total,0.986
1376,Europe and Northern America,The former Yugoslav Republic of Macedonia,2014,25-64,female,0.981
1377,Europe and Northern America,The former Yugoslav Republic of Macedonia,2014,25-64,male,0.991
1378,Europe and Northern America,The former Yugoslav Republic of Macedonia,2014,25-64,total,0.986
1379,Europe and Northern America,The former Yugoslav Republic of Macedonia,2014,65+,female,0.89
1380,Europe and Northern America,The former Yugoslav Republic of Macedonia,2014,65+,male,0.973
1381,Europe and Northern America,The former Yugoslav Republic of Macedonia,2014,65+,total,0.926
1382,Europe and Northern America,Ukraine,2012,15+,female,0.999582
1383,Europe and Northern America,Ukraine,2012,15+,male,0.9999394
1384,Europe and Northern America,Ukraine,2012,15+,total,0.9997435
1385,Europe and Northern America,Ukraine,2012,15-24,female,0.9998272
1386,Europe and Northern America,Ukraine,2012,15-24,male,0.9995707
1387,Europe and Northern America,Ukraine,2012,15-24,total,0.9996976
1388,Europe and Northern America,Ukraine,2012,25-64,female,0.9996463
1389,Europe and Northern America,Ukraine,2012,25-64,male,0.9999987
1390,Europe and Northern America,Ukraine,2012,25-64,total,0.9998096
1391,Europe and Northern America,Ukraine,2012,65+,female,0.999268
1392,Europe and Northern America,Ukraine,2012,65+,male,1.0
1393,Europe and Northern America,Ukraine,2012,65+,total,0.9995277
1394,Latin America and the Caribbean,Antigua and Barbuda,2011,15+,female,0.9942
1395,Latin America and the Caribbean,Antigua and Barbuda,2011,15+,male,0.984
1396,Latin America and the Caribbean,Antigua and Barbuda,2011,15+,total,0.9895
1397,Latin America and the Caribbean,Antigua and Barbuda,2015,15+,female,0.9942
1398,Latin America and the Caribbean,Antigua and Barbuda,2015,15+,male,0.984
1399,Latin America and the Caribbean,Antigua and Barbuda,2015,15+,total,0.9895
1400,Latin America and the Caribbean,Argentina,2010,15+,female,0.9892807
1401,Latin America and the Caribbean,Argentina,2010,15+,male,0.9898532
1402,Latin America and the Caribbean,Argentina,2010,15+,total,0.9895497
1403,Latin America and the Caribbean,Argentina,2010,15-24,female,0.9958867
1404,Latin America and the Caribbean,Argentina,2010,15-24,male,0.990122
1405,Latin America and the Caribbean,Argentina,2010,15-24,total,0.9929864
1406,Latin America and the Caribbean,Argentina,2010,25-64,female,0.9915388
1407,Latin America and the Caribbean,Argentina,2010,25-64,male,0.9916336
1408,Latin America and the Caribbean,Argentina,2010,25-64,total,0.9915836
1409,Latin America and the Caribbean,Argentina,2010,65+,female,0.9714879
1410,Latin America and the Caribbean,Argentina,2010,65+,male,0.9798072
1411,Latin America and the Caribbean,Argentina,2010,65+,total,0.9748287
1412,Latin America and the Caribbean,Argentina,2011,15+,female,0.9899984
1413,Latin America and the Caribbean,Argentina,2011,15+,male,0.9922831
1414,Latin America and the Caribbean,Argentina,2011,15+,total,0.9910833
1415,Latin America and the Caribbean,Argentina,2011,15-24,female,0.9971145
1416,Latin America and the Caribbean,Argentina,2011,15-24,male,0.9954525
1417,Latin America and the Caribbean,Argentina,2011,15-24,total,0.9962824
1418,Latin America and the Caribbean,Argentina,2011,25-64,female,0.9930123
1419,Latin America and the Caribbean,Argentina,2011,25-64,male,0.9927467
1420,Latin America and the Caribbean,Argentina,2011,25-64,total,0.9928843
1421,Latin America and the Caribbean,Argentina,2011,65+,female,0.9686176
1422,Latin America and the Caribbean,Argentina,2011,65+,male,0.9834479
1423,Latin America and the Caribbean,Argentina,2011,65+,total,0.9745737
1424,Latin America and the Caribbean,Argentina,2012,15+,female,0.9909995
1425,Latin America and the Caribbean,Argentina,2012,15+,male,0.9911113
1426,Latin America and the Caribbean,Argentina,2012,15+,total,0.9910523
1427,Latin America and the Caribbean,Argentina,2012,15-24,female,0.9961427999999998
1428,Latin America and the Caribbean,Argentina,2012,15-24,male,0.9914453
1429,Latin America and the Caribbean,Argentina,2012,15-24,total,0.9937587
1430,Latin America and the Caribbean,Argentina,2012,25-64,female,0.9920743
1431,Latin America and the Caribbean,Argentina,2012,25-64,male,0.9916278
1432,Latin America and the Caribbean,Argentina,2012,25-64,total,0.9918616
1433,Latin America and the Caribbean,Argentina,2012,65+,female,0.9800782
1434,Latin America and the Caribbean,Argentina,2012,65+,male,0.9876053
1435,Latin America and the Caribbean,Argentina,2012,65+,total,0.9830475
1436,Latin America and the Caribbean,Argentina,2013,15+,female,0.9909121
1437,Latin America and the Caribbean,Argentina,2013,15+,male,0.9915603
1438,Latin America and the Caribbean,Argentina,2013,15+,total,0.9912195
1439,Latin America and the Caribbean,Argentina,2013,15-24,female,0.9959812
1440,Latin America and the Caribbean,Argentina,2013,15-24,male,0.9951034
1441,Latin America and the Caribbean,Argentina,2013,15-24,total,0.9955132
1442,Latin America and the Caribbean,Argentina,2013,25-64,female,0.9938753
1443,Latin America and the Caribbean,Argentina,2013,25-64,male,0.9920307
1444,Latin America and the Caribbean,Argentina,2013,25-64,total,0.9930061
1445,Latin America and the Caribbean,Argentina,2013,65+,female,0.9732063
1446,Latin America and the Caribbean,Argentina,2013,65+,male,0.9815274
1447,Latin America and the Caribbean,Argentina,2013,65+,total,0.9764895
1448,Latin America and the Caribbean,Argentina,2014,15+,female,0.9893282
1449,Latin America and the Caribbean,Argentina,2014,15+,male,0.9906125
1450,Latin America and the Caribbean,Argentina,2014,15+,total,0.9899389
1451,Latin America and the Caribbean,Argentina,2014,15-24,female,0.994024
1452,Latin America and the Caribbean,Argentina,2014,15-24,male,0.9919587
1453,Latin America and the Caribbean,Argentina,2014,15-24,total,0.9929671
1454,Latin America and the Caribbean,Argentina,2014,25-64,female,0.9921759
1455,Latin America and the Caribbean,Argentina,2014,25-64,male,0.9919631
1456,Latin America and the Caribbean,Argentina,2014,25-64,total,0.9920745
1457,Latin America and the Caribbean,Argentina,2014,65+,female,0.9711845
1458,Latin America and the Caribbean,Argentina,2014,65+,male,0.980577
1459,Latin America and the Caribbean,Argentina,2014,65+,total,0.9750391
1460,Latin America and the Caribbean,Argentina,2015,15+,female,0.9920877
1461,Latin America and the Caribbean,Argentina,2015,15+,male,0.9914825
1462,Latin America and the Caribbean,Argentina,2015,15+,total,0.9917995999999998
1463,Latin America and the Caribbean,Argentina,2015,15-24,female,0.996435
1464,Latin America and the Caribbean,Argentina,2015,15-24,male,0.994834
1465,Latin America and the Caribbean,Argentina,2015,15-24,total,0.995597
1466,Latin America and the Caribbean,Argentina,2015,25-64,female,0.9933819
1467,Latin America and the Caribbean,Argentina,2015,25-64,male,0.9922163999999998
1468,Latin America and the Caribbean,Argentina,2015,25-64,total,0.9928286
1469,Latin America and the Caribbean,Argentina,2015,65+,female,0.981455
1470,Latin America and the Caribbean,Argentina,2015,65+,male,0.9808695
1471,Latin America and the Caribbean,Argentina,2015,65+,total,0.9812164
1472,Latin America and the Caribbean,Argentina,2016,15+,female,0.991431
1473,Latin America and the Caribbean,Argentina,2016,15+,male,0.9910499
1474,Latin America and the Caribbean,Argentina,2016,15+,total,0.9912501
1475,Latin America and the Caribbean,Argentina,2016,15-24,female,0.9962893
1476,Latin America and the Caribbean,Argentina,2016,15-24,male,0.9938448
1477,Latin America and the Caribbean,Argentina,2016,15-24,total,0.9950271
1478,Latin America and the Caribbean,Argentina,2016,25-64,female,0.9943142
1479,Latin America and the Caribbean,Argentina,2016,25-64,male,0.991493
1480,Latin America and the Caribbean,Argentina,2016,25-64,total,0.9929682
1481,Latin America and the Caribbean,Argentina,2016,65+,female,0.9761888
1482,Latin America and the Caribbean,Argentina,2016,65+,male,0.9841858
1483,Latin America and the Caribbean,Argentina,2016,65+,total,0.9794476
1484,Latin America and the Caribbean,Argentina,2018,15+,female,0.9906204
1485,Latin America and the Caribbean,Argentina,2018,15+,male,0.9893774
1486,Latin America and the Caribbean,Argentina,2018,15+,total,0.9900387
1487,Latin America and the Caribbean,Argentina,2018,15-24,female,0.9975765
1488,Latin America and the Caribbean,Argentina,2018,15-24,male,0.9924183
1489,Latin America and the Caribbean,Argentina,2018,15-24,total,0.9950552
1490,Latin America and the Caribbean,Argentina,2018,25-64,female,0.9941023
1491,Latin America and the Caribbean,Argentina,2018,25-64,male,0.9902464
1492,Latin America and the Caribbean,Argentina,2018,25-64,total,0.9922725
1493,Latin America and the Caribbean,Argentina,2018,65+,female,0.9717771
1494,Latin America and the Caribbean,Argentina,2018,65+,male,0.9814701
1495,Latin America and the Caribbean,Argentina,2018,65+,total,0.9758353
1496,Latin America and the Caribbean,Aruba,2010,15+,female,0.9671978
1497,Latin America and the Caribbean,Aruba,2010,15+,male,0.9694053
1498,Latin America and the Caribbean,Aruba,2010,15+,total,0.9682264
1499,Latin America and the Caribbean,Aruba,2010,15-24,female,0.993231
1500,Latin America and the Caribbean,Aruba,2010,15-24,male,0.9896573
1501,Latin America and the Caribbean,Aruba,2010,15-24,total,0.9913840999999998
1502,Latin America and the Caribbean,Aruba,2010,25-64,female,0.9797445
1503,Latin America and the Caribbean,Aruba,2010,25-64,male,0.9754666
1504,Latin America and the Caribbean,Aruba,2010,25-64,total,0.977763
1505,Latin America and the Caribbean,Aruba,2010,65+,female,0.8780246999999999
1506,Latin America and the Caribbean,Aruba,2010,65+,male,0.9032478
1507,Latin America and the Caribbean,Aruba,2010,65+,total,0.8886237999999999
1508,Latin America and the Caribbean,Aruba,2018,15+,female,0.9781268
1509,Latin America and the Caribbean,Aruba,2018,15+,male,0.9780013
1510,Latin America and the Caribbean,Aruba,2018,15+,total,0.9780741999999998
1511,Latin America and the Caribbean,Aruba,2018,15-24,female,0.9939
1512,Latin America and the Caribbean,Aruba,2018,15-24,male,0.996
1513,Latin America and the Caribbean,Aruba,2018,15-24,total,0.995
1514,Latin America and the Caribbean,Aruba,2018,25-64,female,0.9850884
1515,Latin America and the Caribbean,Aruba,2018,25-64,male,0.9798672
1516,Latin America and the Caribbean,Aruba,2018,25-64,total,0.9826463
1517,Latin America and the Caribbean,Aruba,2018,65+,female,0.9380281
1518,Latin America and the Caribbean,Aruba,2018,65+,male,0.9472287
1519,Latin America and the Caribbean,Aruba,2018,65+,total,0.9419651
1520,Latin America and the Caribbean,Barbados,2014,15+,female,0.996
1521,Latin America and the Caribbean,Barbados,2014,15+,male,0.996
1522,Latin America and the Caribbean,Barbados,2014,15+,total,0.996
1523,Latin America and the Caribbean,Barbados,2014,15-24,female,0.999
1524,Latin America and the Caribbean,Barbados,2014,15-24,male,0.9992
1525,Latin America and the Caribbean,Barbados,2014,15-24,total,0.999
1526,Latin America and the Caribbean,Barbados,2014,25-64,female,0.997
1527,Latin America and the Caribbean,Barbados,2014,25-64,male,0.997
1528,Latin America and the Caribbean,Barbados,2014,25-64,total,0.997
1529,Latin America and the Caribbean,Barbados,2014,65+,female,0.985
1530,Latin America and the Caribbean,Barbados,2014,65+,male,0.986
1531,Latin America and the Caribbean,Barbados,2014,65+,total,0.985
1532,Latin America and the Caribbean,Bolivia (Plurinational State of),2011,15+,female,0.880802
